facility_id,facility_name,institution_id,institution_name,rr_rule,start_date,report_file_name,cron_expression,file_name,recurrence,local_start_at
1188,Village at Sugar Land,1087,YewTree Senior Living,RRULE:FREQ=WEEKLY;BYDAY=MO;BYHOUR=08;BYMINUTE=47;COUNT=1,DTSTART:20230225T084700Z,Facility_Beacon_Status_list_report,,,,
1188,Village at Sugar Land,1087,YewTree Senior Living,RRULE:FREQ=DAILY;BYHOUR=08;BYMINUTE=30;COUNT=1,DTSTART:20220330T105000Z,Facility_unplanned_care_services_dashboard,,,,
1189,WellQuest Granite Bay,1071,WellQuest,RRULE:FREQ=DAILY;BYHOUR=09;BYMINUTE=00;COUNT=1,DTSTART:20220218T160700Z,Facility_Beacon_Status_list_report,,,,
1189,WellQuest Granite Bay,1071,WellQuest,RRULE:FREQ=DAILY;BYHOUR=09;BYMINUTE=00;COUNT=1,DTSTART:20220218T160600Z,Facility_Beacon_Status_list_report,,,,
1189,WellQuest Granite Bay,1071,WellQuest,RRULE:FREQ=DAILY;BYHOUR=09;BYMINUTE=00;COUNT=1,DTSTART:20220218T160800Z,Facility_Beacon_Status_list_report,,,,
1189,WellQuest Granite Bay,1071,WellQuest,RRULE:FREQ=DAILY;BYHOUR=09;BYMINUTE=00;COUNT=1,DTSTART:20240516T120500Z,Facility_Beacon_Status_list_report,,,,
1189,WellQuest Granite Bay,1071,WellQuest,RRULE:FREQ=WEEKLY;BYDAY=SU;BYHOUR=13;BYMINUTE=00;COUNT=1,DTSTART:20220908T071300Z,Facility_Beacon_Status_list_report,,,,
1189,WellQuest Granite Bay,1071,WellQuest,RRULE:FREQ=WEEKLY;BYDAY=SU;BYHOUR=07;BYMINUTE=00;COUNT=1,DTSTART:20220915T072300Z,Facility_Beacon_Status_list_report,,,,
1189,WellQuest Granite Bay,1071,WellQuest,"RRULE:FREQ=WEEKLY;BYDAY=MO,TH;BYHOUR=09;BYMINUTE=00;COUNT=1",DTSTART:20240227T131800Z,Facility_Beacon_Status_list_report,,,,
1189,WellQuest Granite Bay,1071,WellQuest,,,,0 30 9 * * ?,tempo_battery_level.pdf,1.0,2024-05-16 15:06:39
1189,WellQuest Granite Bay,1071,WellQuest,RRULE:FREQ=DAILY;BYHOUR=08;BYMINUTE=00;COUNT=1,DTSTART:20240227T133900Z,Facility_unplanned_care_services_dashboard,,,,
1196,Bickford of West Des Moines,1079,Bickford Senior Living,RRULE:FREQ=DAILY;BYHOUR=09;BYMINUTE=00;COUNT=1,DTSTART:20220127T140600Z,Facility_unplanned_care_services_dashboard,,,,
1196,Bickford of West Des Moines,1079,Bickford Senior Living,RRULE:FREQ=DAILY;BYHOUR=09;BYMINUTE=00;COUNT=1,DTSTART:20220127T140400Z,Facility_unplanned_care_services_dashboard,,,,
1196,Bickford of West Des Moines,1079,Bickford Senior Living,RRULE:FREQ=WEEKLY;BYDAY=TU;BYHOUR=09;BYMINUTE=00;COUNT=1,DTSTART:20230105T150200Z,Facility_Beacon_Status_list_report,,,,
1196,Bickford of West Des Moines,1079,Bickford Senior Living,RRULE:FREQ=WEEKLY;BYDAY=WE;BYHOUR=09;BYMINUTE=00;COUNT=1,DTSTART:20230105T145600Z,Tempo Worn Report,,,,
1196,Bickford of West Des Moines,1079,Bickford Senior Living,RRULE:FREQ=WEEKLY;BYDAY=WE;BYHOUR=09;BYMINUTE=00;COUNT=1,DTSTART:20230105T145500Z,Staff_Login_or_tempo_Assigment_Report,,,,
1196,Bickford of West Des Moines,1079,Bickford Senior Living,RRULE:FREQ=WEEKLY;BYDAY=WE;BYHOUR=09;BYMINUTE=00;COUNT=1,DTSTART:20230105T145400Z,Tempo_not_connected_alert_report,,,,
1196,Bickford of West Des Moines,1079,Bickford Senior Living,RRULE:FREQ=WEEKLY;BYDAY=WE;BYHOUR=09;BYMINUTE=00;COUNT=1,DTSTART:20230105T145200Z,Geofence_Alert_report,,,,
1196,Bickford of West Des Moines,1079,Bickford Senior Living,RRULE:FREQ=WEEKLY;BYDAY=WE;BYHOUR=09;BYMINUTE=00;COUNT=1,DTSTART:20230105T145100Z,Fall_report,,,,
1196,Bickford of West Des Moines,1079,Bickford Senior Living,RRULE:FREQ=DAILY;BYHOUR=09;BYMINUTE=21;COUNT=1,DTSTART:20221223T092100Z,Tempo Worn Report,,,,
1196,Bickford of West Des Moines,1079,Bickford Senior Living,RRULE:FREQ=DAILY;BYHOUR=09;BYMINUTE=19;COUNT=1,DTSTART:20221223T091900Z,Tempo_not_connected_alert_report,,,,
1196,Bickford of West Des Moines,1079,Bickford Senior Living,RRULE:FREQ=DAILY;BYHOUR=09;BYMINUTE=14;COUNT=1,DTSTART:20221223T091400Z,Mobile_Device_History_Report,,,,
1196,Bickford of West Des Moines,1079,Bickford Senior Living,RRULE:FREQ=DAILY;BYHOUR=09;BYMINUTE=12;COUNT=1,DTSTART:20221223T091200Z,Geofence_Alert_report,,,,
1196,Bickford of West Des Moines,1079,Bickford Senior Living,RRULE:FREQ=DAILY;BYHOUR=09;BYMINUTE=09;COUNT=1,DTSTART:20221223T090900Z,Fall_report,,,,
1196,Bickford of West Des Moines,1079,Bickford Senior Living,RRULE:FREQ=DAILY;BYHOUR=09;BYMINUTE=06;COUNT=1,DTSTART:20221223T090600Z,Facility_unplanned_care_services_dashboard,,,,
1196,Bickford of West Des Moines,1079,Bickford Senior Living,RRULE:FREQ=WEEKLY;BYDAY=FR;BYHOUR=14;BYMINUTE=08;COUNT=1,DTSTART:20210917T130800Z,Tempo_Worn_Report,,,,
1196,Bickford of West Des Moines,1079,Bickford Senior Living,RRULE:FREQ=WEEKLY;BYDAY=TH;BYHOUR=12;BYMINUTE=13;COUNT=1,DTSTART:20220404T121300Z,Staff_Login_Report,,,,
1196,Bickford of West Des Moines,1079,Bickford Senior Living,RRULE:FREQ=WEEKLY;BYDAY=WE;BYHOUR=09;BYMINUTE=30;COUNT=1,DTSTART:20220225T092400Z,Staff_feedback_report,,,,
1196,Bickford of West Des Moines,1079,Bickford Senior Living,RRULE:FREQ=WEEKLY;BYDAY=WE;BYHOUR=09;BYMINUTE=30;COUNT=1,DTSTART:20220225T092200Z,Tempo_not_connected_report,,,,
1196,Bickford of West Des Moines,1079,Bickford Senior Living,RRULE:FREQ=WEEKLY;BYDAY=WE;BYHOUR=09;BYMINUTE=20;COUNT=1,DTSTART:20220225T092000Z,Fall_report,,,,
1196,Bickford of West Des Moines,1079,Bickford Senior Living,RRULE:FREQ=WEEKLY;BYDAY=WE;BYHOUR=09;BYMINUTE=30;COUNT=1,DTSTART:20220225T092000Z,Fall_report,,,,
1196,Bickford of West Des Moines,1079,Bickford Senior Living,RRULE:FREQ=DAILY;BYHOUR=09;BYMINUTE=30;COUNT=1,DTSTART:20220225T091800Z,Geofence_report,,,,
1196,Bickford of West Des Moines,1079,Bickford Senior Living,RRULE:FREQ=WEEKLY;BYDAY=WE;BYHOUR=09;BYMINUTE=30;COUNT=1,DTSTART:20220225T091600Z,Geofence_report,,,,
1196,Bickford of West Des Moines,1079,Bickford Senior Living,RRULE:FREQ=WEEKLY;BYDAY=WE;BYHOUR=09;BYMINUTE=30;COUNT=1,DTSTART:20220225T091500Z,Facility_Beacon_Status_list_report,,,,
1196,Bickford of West Des Moines,1079,Bickford Senior Living,RRULE:FREQ=WEEKLY;BYDAY=WE;BYHOUR=09;BYMINUTE=00;COUNT=1,DTSTART:20220225T091200Z,Facility_Beacon_Status_list_report,,,,
1196,Bickford of West Des Moines,1079,Bickford Senior Living,RRULE:FREQ=DAILY;BYHOUR=10;BYMINUTE=00;COUNT=1,DTSTART:20220127T144800Z,Staff_Login_Report,,,,
1196,Bickford of West Des Moines,1079,Bickford Senior Living,RRULE:FREQ=DAILY;BYHOUR=14;BYMINUTE=45;COUNT=1,DTSTART:20220127T144500Z,Tempo_Worn_Report,,,,
1196,Bickford of West Des Moines,1079,Bickford Senior Living,RRULE:FREQ=DAILY;BYHOUR=09;BYMINUTE=00;COUNT=1,DTSTART:20220127T141100Z,Tempo_Worn_Report,,,,
1196,Bickford of West Des Moines,1079,Bickford Senior Living,RRULE:FREQ=WEEKLY;BYDAY=WE;BYHOUR=09;BYMINUTE=03;COUNT=1,DTSTART:20220228T090300Z,Geofence_report,,,,
1196,Bickford of West Des Moines,1079,Bickford Senior Living,RRULE:FREQ=WEEKLY;BYDAY=WE;BYHOUR=09;BYMINUTE=30;COUNT=1,DTSTART:20220225T092100Z,Tempo_not_connected_report,,,,
1196,Bickford of West Des Moines,1079,Bickford Senior Living,RRULE:FREQ=DAILY;BYHOUR=09;BYMINUTE=00;COUNT=1,DTSTART:20220127T141000Z,Staff_Login_Report,,,,
1196,Bickford of West Des Moines,1079,Bickford Senior Living,,,,0 30 9 * * ?,population_summary.pdf,1.0,2021-08-12 14:32:08
1196,Bickford of West Des Moines,1079,Bickford Senior Living,,,,"0 30 9 ? * 3,5",population_summary.pdf,1.0,2023-01-05 15:59:55
1197,Solterra Senior Living at Chandler,1070,Solterra Senior Living,RRULE:FREQ=WEEKLY;BYDAY=TU;BYHOUR=06;BYMINUTE=39;COUNT=1,DTSTART:20230427T063900Z,Facility_Beacon_Status_list_report,,,,
1197,Solterra Senior Living at Chandler,1070,Solterra Senior Living,RRULE:FREQ=DAILY;BYHOUR=10;BYMINUTE=09;COUNT=1,DTSTART:20230403T100900Z,Tempo Worn Report,,,,
1197,Solterra Senior Living at Chandler,1070,Solterra Senior Living,RRULE:FREQ=DAILY;BYHOUR=00;BYMINUTE=01;COUNT=1,DTSTART:20230217T134000Z,Staff_Login_or_tempo_Assigment_Report,,,,
1197,Solterra Senior Living at Chandler,1070,Solterra Senior Living,RRULE:FREQ=WEEKLY;BYDAY=MO;BYHOUR=07;BYMINUTE=00;COUNT=1,DTSTART:20230109T090400Z,Facility_Beacon_Status_list_report,,,,
1197,Solterra Senior Living at Chandler,1070,Solterra Senior Living,RRULE:FREQ=WEEKLY;BYDAY=TU;BYHOUR=10;BYMINUTE=00;COUNT=1,DTSTART:20230105T144200Z,Facility_Beacon_Status_list_report,,,,
1197,Solterra Senior Living at Chandler,1070,Solterra Senior Living,RRULE:FREQ=DAILY;BYHOUR=10;BYMINUTE=00;COUNT=1,DTSTART:20230105T090200Z,User_Details_report,,,,
1197,Solterra Senior Living at Chandler,1070,Solterra Senior Living,RRULE:FREQ=DAILY;BYHOUR=10;BYMINUTE=00;COUNT=1,DTSTART:20230105T090000Z,Tempo Worn Report,,,,
1197,Solterra Senior Living at Chandler,1070,Solterra Senior Living,RRULE:FREQ=WEEKLY;BYDAY=SU;BYHOUR=16;BYMINUTE=17;COUNT=1,DTSTART:20221026T161700Z,Facility_Beacon_Status_list_report,,,,
1197,Solterra Senior Living at Chandler,1070,Solterra Senior Living,RRULE:FREQ=WEEKLY;BYDAY=SU;BYHOUR=15;BYMINUTE=57;COUNT=1,DTSTART:20221026T155700Z,Facility_Beacon_Status_list_report,,,,
1197,Solterra Senior Living at Chandler,1070,Solterra Senior Living,RRULE:FREQ=DAILY;BYHOUR=15;BYMINUTE=00;COUNT=1,DTSTART:20220930T034300Z,User_Details_report,,,,
1197,Solterra Senior Living at Chandler,1070,Solterra Senior Living,RRULE:FREQ=DAILY;BYHOUR=10;BYMINUTE=00;COUNT=1,DTSTART:20220303T143700Z,Tempo_Worn_Report,,,,
1197,Solterra Senior Living at Chandler,1070,Solterra Senior Living,RRULE:FREQ=DAILY;BYHOUR=10;BYMINUTE=00;COUNT=1,DTSTART:20220303T143600Z,Tempo_Worn_Report,,,,
1197,Solterra Senior Living at Chandler,1070,Solterra Senior Living,RRULE:FREQ=DAILY;BYHOUR=10;BYMINUTE=00;COUNT=1,DTSTART:20220208T145800Z,Tempo_Worn_Report,,,,
1197,Solterra Senior Living at Chandler,1070,Solterra Senior Living,RRULE:FREQ=DAILY;BYHOUR=10;BYMINUTE=00;COUNT=1,DTSTART:20220208T145700Z,Tempo_Worn_Report,,,,
1197,Solterra Senior Living at Chandler,1070,Solterra Senior Living,,,,0 30 9 * * ?,population_summary.pdf,1.0,2023-01-05 10:58:49
1197,Solterra Senior Living at Chandler,1070,Solterra Senior Living,RRULE:FREQ=DAILY;BYHOUR=10;BYMINUTE=00;COUNT=1,DTSTART:20230105T090000Z,Staff_Login_or_tempo_Assigment_Report,,,,
1197,Solterra Senior Living at Chandler,1070,Solterra Senior Living,RRULE:FREQ=WEEKLY;BYDAY=MO;BYHOUR=06;BYMINUTE=41;COUNT=1,DTSTART:20230427T064100Z,Facility_Beacon_Status_list_report,,,,
1197,Solterra Senior Living at Chandler,1070,Solterra Senior Living,RRULE:FREQ=DAILY;BYHOUR=21;BYMINUTE=50;COUNT=1,DTSTART:20231211T214700Z,User_Details_report,,,,
1197,Solterra Senior Living at Chandler,1070,Solterra Senior Living,RRULE:FREQ=DAILY;BYHOUR=10;BYMINUTE=00;COUNT=1,DTSTART:20220208T144200Z,Tempo_Worn_Report,,,,
1197,Solterra Senior Living at Chandler,1070,Solterra Senior Living,RRULE:FREQ=DAILY;BYHOUR=10;BYMINUTE=00;COUNT=1,DTSTART:20220208T144100Z,Tempo_Worn_Report,,,,
1199,Bickford of Champaign,1079,Bickford Senior Living,RRULE:FREQ=DAILY;BYHOUR=09;BYMINUTE=15;COUNT=1,DTSTART:20230201T142300Z,Staff_Login_or_tempo_Assigment_Report,,,,
1199,Bickford of Champaign,1079,Bickford Senior Living,RRULE:FREQ=WEEKLY;BYDAY=MO;BYHOUR=09;BYMINUTE=15;COUNT=1,DTSTART:20230201T141500Z,Facility_Beacon_Status_list_report,,,,
1199,Bickford of Champaign,1079,Bickford Senior Living,RRULE:FREQ=WEEKLY;BYDAY=WE;BYHOUR=09;BYMINUTE=30;COUNT=1,DTSTART:20220407T103900Z,Facility_Beacon_Status_list_report,,,,
1199,Bickford of Champaign,1079,Bickford Senior Living,RRULE:FREQ=WEEKLY;BYDAY=FR;BYHOUR=10;BYMINUTE=18;COUNT=1,DTSTART:20220407T101800Z,Tempo_not_connected_report,,,,
1199,Bickford of Champaign,1079,Bickford Senior Living,RRULE:FREQ=WEEKLY;BYDAY=FR;BYHOUR=10;BYMINUTE=17;COUNT=1,DTSTART:20220407T101700Z,Fall_report,,,,
1199,Bickford of Champaign,1079,Bickford Senior Living,RRULE:FREQ=WEEKLY;BYDAY=FR;BYHOUR=10;BYMINUTE=16;COUNT=1,DTSTART:20220407T101600Z,Geofence_report,,,,
1199,Bickford of Champaign,1079,Bickford Senior Living,RRULE:FREQ=WEEKLY;BYDAY=TH;BYHOUR=16;BYMINUTE=30;COUNT=1,DTSTART:20240327T163000Z,Facility_Beacon_Status_list_report,,,,
1199,Bickford of Champaign,1079,Bickford Senior Living,RRULE:FREQ=WEEKLY;UNTIL=20230524T235900Z;BYDAY=FR;BYHOUR=14;BYMINUTE=02;COUNT=1,DTSTART:20220127T140200Z,Staff_Login_Report,,,,
1199,Bickford of Champaign,1079,Bickford Senior Living,RRULE:FREQ=WEEKLY;UNTIL=20220224T235900Z;BYDAY=TH;BYHOUR=14;BYMINUTE=00;COUNT=1,DTSTART:20220127T140000Z,Tempo_Worn_Report,,,,
1199,Bickford of Champaign,1079,Bickford Senior Living,RRULE:FREQ=WEEKLY;UNTIL=20220224T235900Z;BYDAY=FR;BYHOUR=15;BYMINUTE=00;COUNT=1,DTSTART:20220127T135400Z,Facility_unplanned_care_services_dashboard,,,,
1199,Bickford of Champaign,1079,Bickford Senior Living,,,,"0 30 9 ? * 3,6",population_summary.pdf,1.0,2023-08-09 10:19:47
1199,Bickford of Champaign,1079,Bickford Senior Living,,,,"0 30 9 ? * 3,6",population_summary.pdf,1.0,2023-08-09 10:19:42
1199,Bickford of Champaign,1079,Bickford Senior Living,,,,"0 30 9 ? * 3,6",population_summary.pdf,1.0,2023-02-01 15:36:43
1199,Bickford of Champaign,1079,Bickford Senior Living,,,,"0 30 9 ? * 3,6",population_summary.pdf,1.0,2022-02-23 11:34:27
1199,Bickford of Champaign,1079,Bickford Senior Living,RRULE:FREQ=WEEKLY;BYDAY=MO;BYHOUR=09;BYMINUTE=30;COUNT=1,DTSTART:20230809T102600Z,Facility_unplanned_care_services_dashboard,,,,
1199,Bickford of Champaign,1079,Bickford Senior Living,RRULE:FREQ=WEEKLY;BYDAY=FR;BYHOUR=10;BYMINUTE=13;COUNT=1,DTSTART:20220407T101300Z,Staff_feedback_report,,,,
1201,WellQuest Menifee Lakes,1071,WellQuest,,,,,,,
1202,The Willows at Medway,1036,,,,,,,,
1203,New Hope Senior Living,1088,New Hope (RAL),RRULE:FREQ=WEEKLY;BYDAY=FR;BYHOUR=13;BYMINUTE=23;COUNT=1,DTSTART:20230922T132300Z,Facility_unplanned_care_services_dashboard,,,,
1203,New Hope Senior Living,1088,New Hope (RAL),RRULE:FREQ=WEEKLY;BYDAY=FR;BYHOUR=12;BYMINUTE=50;COUNT=1,DTSTART:20211124T134100Z,Facility_unplanned_care_services_dashboard,,,,
1203,New Hope Senior Living,1088,New Hope (RAL),,,,0 30 9 ? * 2,Resident_Dashboard.pdf,1.0,2022-06-03 12:07:40
1204,Newhaven Court,1089,,RRULE:FREQ=WEEKLY;BYDAY=MO;BYHOUR=13;BYMINUTE=00;COUNT=1,DTSTART:20220825T104800Z,Facility_Beacon_Status_list_report,,,,
1204,Newhaven Court,1089,,,,,,,,
1204,Newhaven Court,1089,,RRULE:FREQ=WEEKLY;BYDAY=MO;BYHOUR=13;BYMINUTE=00;COUNT=1,DTSTART:20220825T084100Z,Facility_Beacon_Status_list_report,,,,
1204,Newhaven Court,1089,,RRULE:FREQ=WEEKLY;BYDAY=MO;BYHOUR=12;BYMINUTE=41;COUNT=1,DTSTART:20220826T144100Z,Facility_Beacon_Status_list_report,,,,
1204,Newhaven Court,1089,,RRULE:FREQ=WEEKLY;BYDAY=MO;BYHOUR=13;BYMINUTE=40;COUNT=1,DTSTART:20220906T091600Z,Facility_Beacon_Status_list_report,,,,
1204,Newhaven Court,1089,,RRULE:FREQ=WEEKLY;BYDAY=MO;BYHOUR=10;BYMINUTE=50;COUNT=1,DTSTART:20220826T145000Z,Facility_Beacon_Status_list_report,,,,
1204,Newhaven Court,1089,,RRULE:FREQ=WEEKLY;BYDAY=MO;BYHOUR=14;BYMINUTE=22;COUNT=1,DTSTART:20220826T142200Z,Facility_Beacon_Status_list_report,,,,
1204,Newhaven Court,1089,,RRULE:FREQ=DAILY;UNTIL=20220914T235900Z;BYHOUR=16;BYMINUTE=24;COUNT=1,DTSTART:20220912T102400Z,Facility_Beacon_Status_list_report,,,,
1204,Newhaven Court,1089,,RRULE:FREQ=WEEKLY;BYDAY=MO;BYHOUR=12;BYMINUTE=41;COUNT=1,DTSTART:20220914T144100Z,Facility_Beacon_Status_list_report,,,,
1205,Magnolia Grove,1090,,,,,,,,
1206,Westminster Tallahassee,1091,Westminster Communities of FL,,,,0 30 9 * * ?,Resident_Dashboard.pdf,1.0,2023-08-18 9:08:00
1206,Westminster Tallahassee,1091,Westminster Communities of FL,RRULE:FREQ=MONTHLY;BYMONTHDAY=01;BYHOUR=00;BYMINUTE=00;COUNT=1,DTSTART:20221005T131900Z,Facility_Beacon_Status_list_report,,,,
1206,Westminster Tallahassee,1091,Westminster Communities of FL,RRULE:FREQ=DAILY;BYHOUR=11;BYMINUTE=06;COUNT=1,DTSTART:20230925T160600Z,Staff_Login_or_tempo_Assigment_Report,,,,
1206,Westminster Tallahassee,1091,Westminster Communities of FL,,,,0 30 9 * * ?,Resident_Dashboard.pdf,1.0,2023-08-21 16:39:33
1206,Westminster Tallahassee,1091,Westminster Communities of FL,RRULE:FREQ=MONTHLY;BYMONTHDAY=01;BYHOUR=00;BYMINUTE=00;COUNT=1,DTSTART:20221031T161100Z,Facility_Beacon_Status_list_report,,,,
1206,Westminster Tallahassee,1091,Westminster Communities of FL,RRULE:FREQ=WEEKLY;BYDAY=TU;BYHOUR=16;BYMINUTE=04;COUNT=1,DTSTART:20230925T160400Z,Tempo Worn Report,,,,
1207,Remember Me,1092,Remember Me,,,,,,,
1207,Remember Me,1092,Remember Me,RRULE:FREQ=DAILY;BYHOUR=09;BYMINUTE=30;COUNT=1,DTSTART:20220406T064500Z,Executive_admin_profiles_report,,,,
1207,Remember Me,1092,Remember Me,RRULE:FREQ=WEEKLY;BYDAY=MO;BYHOUR=09;BYMINUTE=00;COUNT=1,DTSTART:20230111T155900Z,Facility_Beacon_Status_list_report,,,,
1207,Remember Me,1092,Remember Me,RRULE:FREQ=DAILY;BYHOUR=09;BYMINUTE=30;COUNT=1,DTSTART:20220405T013700Z,Executive_admin_profiles_report,,,,
1207,Remember Me,1092,Remember Me,RRULE:FREQ=WEEKLY;BYDAY=MO;BYHOUR=09;BYMINUTE=00;COUNT=1,DTSTART:20230111T155100Z,Facility_Beacon_Status_list_report,,,,
1207,Remember Me,1092,Remember Me,RRULE:FREQ=DAILY;BYHOUR=01;BYMINUTE=22;COUNT=1,DTSTART:20220407T012200Z,Executive_admin_profiles_report,,,,
1207,Remember Me,1092,Remember Me,RRULE:FREQ=DAILY;BYHOUR=08;BYMINUTE=07;COUNT=1,DTSTART:20220406T080700Z,Executive_admin_profiles_report,,,,
1207,Remember Me,1092,Remember Me,RRULE:FREQ=DAILY;UNTIL=20220410T235900Z;BYHOUR=00;BYMINUTE=00;COUNT=1,DTSTART:20220405T005800Z,Executive_admin_profiles_report,,,,
1207,Remember Me,1092,Remember Me,RRULE:FREQ=WEEKLY;BYDAY=MO;BYHOUR=09;BYMINUTE=00;COUNT=1,DTSTART:20230111T155600Z,Facility_Beacon_Status_list_report,,,,
1208,Edenwald,1093,,,,,,,,
1209,San Clemente,1094,Raya&#39;s Paradise,RRULE:FREQ=WEEKLY;BYDAY=MO;BYHOUR=15;BYMINUTE=00;COUNT=1,DTSTART:20220802T205900Z,Facility_unplanned_care_services_dashboard,,,,
1209,San Clemente,1094,Raya&#39;s Paradise,,,,,,,
1209,San Clemente,1094,Raya&#39;s Paradise,RRULE:FREQ=DAILY;BYHOUR=15;BYMINUTE=00;COUNT=1,DTSTART:20220802T210400Z,Tempo Worn Report,,,,
1209,San Clemente,1094,Raya&#39;s Paradise,RRULE:FREQ=WEEKLY;BYDAY=TU;BYHOUR=03;BYMINUTE=56;COUNT=1,DTSTART:20220802T205600Z,Facility_unplanned_care_services_dashboard,,,,
1209,San Clemente,1094,Raya&#39;s Paradise,RRULE:FREQ=DAILY;BYHOUR=03;BYMINUTE=58;COUNT=1,DTSTART:20220802T205700Z,Facility_unplanned_care_services_dashboard,,,,
1209,San Clemente,1094,Raya&#39;s Paradise,RRULE:FREQ=WEEKLY;BYDAY=MO;BYHOUR=15;BYMINUTE=00;COUNT=1,DTSTART:20220802T210100Z,Fac_Staff_Feedback_Report_PDF,,,,
1210,Bickford of St. Charles,1079,Bickford Senior Living,,,,"0 30 9 ? * 3,6",population_summary.pdf,1.0,2022-02-15 11:25:41
1210,Bickford of St. Charles,1079,Bickford Senior Living,,,,"0 30 9 ? * 3,6",population_summary.pdf,1.0,2022-03-15 11:05:30
1210,Bickford of St. Charles,1079,Bickford Senior Living,,,,0 30 9 * * ?,population_summary.pdf,1.0,2022-05-25 17:33:43
1210,Bickford of St. Charles,1079,Bickford Senior Living,RRULE:FREQ=WEEKLY;BYDAY=TH;BYHOUR=11;BYMINUTE=21;COUNT=1,DTSTART:20220215T112100Z,Tempo_Worn_Report,,,,
1210,Bickford of St. Charles,1079,Bickford Senior Living,RRULE:FREQ=WEEKLY;BYDAY=TU;BYHOUR=09;BYMINUTE=30;COUNT=1,DTSTART:20220419T154600Z,Tempo_not_connected_report,,,,
1210,Bickford of St. Charles,1079,Bickford Senior Living,RRULE:FREQ=DAILY;BYHOUR=08;BYMINUTE=00;COUNT=1,DTSTART:20220127T140700Z,Facility_unplanned_care_services_dashboard,,,,
1210,Bickford of St. Charles,1079,Bickford Senior Living,RRULE:FREQ=WEEKLY;BYDAY=TU;BYHOUR=09;BYMINUTE=30;COUNT=1,DTSTART:20220419T154300Z,Fall_report,,,,
1210,Bickford of St. Charles,1079,Bickford Senior Living,RRULE:FREQ=WEEKLY;BYDAY=TU;BYHOUR=09;BYMINUTE=30;COUNT=1,DTSTART:20220419T154200Z,Staff_feedback_report,,,,
1210,Bickford of St. Charles,1079,Bickford Senior Living,RRULE:FREQ=WEEKLY;BYDAY=TU;BYHOUR=09;BYMINUTE=30;COUNT=1,DTSTART:20220419T154500Z,Geofence_report,,,,
1210,Bickford of St. Charles,1079,Bickford Senior Living,RRULE:FREQ=WEEKLY;BYDAY=WE;BYHOUR=11;BYMINUTE=30;COUNT=1,DTSTART:20220215T112300Z,Staff_Login_Report,,,,
1210,Bickford of St. Charles,1079,Bickford Senior Living,RRULE:FREQ=WEEKLY;BYDAY=WE;BYHOUR=10;BYMINUTE=20;COUNT=1,DTSTART:20220215T112000Z,Tempo_Worn_Report,,,,
1210,Bickford of St. Charles,1079,Bickford Senior Living,RRULE:FREQ=WEEKLY;BYDAY=WE;BYHOUR=11;BYMINUTE=23;COUNT=1,DTSTART:20220412T112300Z,Fall_report,,,,
1211,Woodmont Demo Environment,1095,,,,,,,,
1213,The Madyson at Palm Beach Gardens AL,1028,"Retirement Unlimited, Inc.",,,,,,,
1213,The Madyson at Palm Beach Gardens AL,1028,"Retirement Unlimited, Inc.",RRULE:FREQ=DAILY;BYHOUR=08;BYMINUTE=00;COUNT=1,DTSTART:20220428T090600Z,Facility_unplanned_care_services_dashboard,,,,
1213,The Madyson at Palm Beach Gardens AL,1028,"Retirement Unlimited, Inc.",RRULE:FREQ=WEEKLY;BYDAY=TH;BYHOUR=15;BYMINUTE=27;COUNT=1,DTSTART:20210826T152700Z,Tempo_Worn_Report,,,,
1214,Rono Gardens,1097,,,,,,,,
1215,Inspiritas of Stuart,1028,"Retirement Unlimited, Inc.",,,,,,,
1215,Inspiritas of Stuart,1028,"Retirement Unlimited, Inc.",RRULE:FREQ=WEEKLY;UNTIL=20220130T235900Z;BYDAY=FR;BYHOUR=11;BYMINUTE=45;COUNT=1,DTSTART:20210903T103800Z,Tempo_Worn_Report,,,,
1216,Inspiritas of Pensacola,1028,"Retirement Unlimited, Inc.",,,,,,,
1217,Capital Square at Tallahassee,1028,"Retirement Unlimited, Inc.",,,,,,,
1219,Trulee Evanston,1068,Solera Senior Living,RRULE:FREQ=WEEKLY;BYDAY=WE;BYHOUR=08;BYMINUTE=00;COUNT=1,DTSTART:20230929T143800Z,Staff_Login_or_tempo_Assigment_Report,,,,
1219,Trulee Evanston,1068,Solera Senior Living,"RRULE:FREQ=WEEKLY;BYDAY=TU,FR;BYHOUR=16;BYMINUTE=30;COUNT=1",DTSTART:20231016T163000Z,Facility_unplanned_care_services_dashboard,,,,
1219,Trulee Evanston,1068,Solera Senior Living,"RRULE:FREQ=WEEKLY;BYDAY=TU,FR;BYHOUR=16;BYMINUTE=23;COUNT=1",DTSTART:20231016T162300Z,Facility_unplanned_care_services_dashboard,,,,
1219,Trulee Evanston,1068,Solera Senior Living,RRULE:FREQ=DAILY;BYHOUR=08;BYMINUTE=13;COUNT=1,DTSTART:20231016T161300Z,Staff_Login_or_tempo_Assigment_Report,,,,
1219,Trulee Evanston,1068,Solera Senior Living,RRULE:FREQ=WEEKLY;BYDAY=WE;BYHOUR=08;BYMINUTE=00;COUNT=1,DTSTART:20230929T133900Z,Fac_Staff_Feedback_Report_PDF,,,,
1219,Trulee Evanston,1068,Solera Senior Living,RRULE:FREQ=WEEKLY;BYDAY=WE;BYHOUR=08;BYMINUTE=00;COUNT=1,DTSTART:20230929T133800Z,Fac_Staff_Feedback_Report_PDF,,,,
